line_number,log_level,content_type,priority,manual_annotation_needed,original_log,category,message
24833,INFO,database_exception,3,True,"2025-07-25T00:50:22.676223,""Closing due to lack of requested feedback. If you would like us to look at this issue, please provide the requested information and we will re-open the issue."",unknown,github_issue,spring-projects/spring-boot,43820,Enable ECS structured logging takes away the Banner and startup logging,https://github.com/spring-projects/spring-boot/issues/43820",database_exception,24833
24842,UNKNOWN,database_exception,3,True,"The property's documentation states that the URL overrides the database (as it should do) but the implementation doesn't do so. Unlike username, password, etc that are completely overridden by the URL, `database` has been implemented such that the property is used as a fallback when the URL doesn't have a database. I don't think this is right. Instead, it should use the default database which is `0`.",database_exception,24842
24845,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:31.732165,""that we prefer to use. However, if the upgrade is more involved (such as requiring"",unknown,github_issue,spring-projects/spring-boot,43812,Add support for detecting AWS Advanced JDBC Wrapper to DatabaseDriver,https://github.com/spring-projects/spring-boot/pull/43812",database_exception,24845
24846,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:32.442023,""Thanks, @vpavic. In isolation, I wonder how useful this will be. Looking at how `DatabaseDriver` is used, being able to detect AWS's wrapper may not be enough in some cases. Take Flyway's auto-configuration for example. As you may remember as I think you contributed it, it uses `DatabaseDriver` to figure out which vendor-specific migrations to use. In that situation, I think we'd need to detect the driver that's being wrapped rather than the wrapper. I think the same applies to the [basic script-based initialization](https://docs.spring.io/spring-boot/how-to/data-initialization.html#howto.data-initialization.using-basic-sql-scripts) and the like as well."",unknown,github_issue,spring-projects/spring-boot,43812,Add support for detecting AWS Advanced JDBC Wrapper to DatabaseDriver,https://github.com/spring-projects/spring-boot/pull/43812",database_exception,24846
24847,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:32.442346,""Motivation here is to simplify usage of AWS Advanced JDBC Wrapper by not having to specify `spring.datasource.driver-class-name` property. Depending on the environment (and the exact database used), sometimes we need to use plain PostgreSQL JDBC driver and other times AWS wrapper - it would be very useful to do that switch only by changing a single configuration property.",database_exception,24847
24849,UNKNOWN,database_exception,3,True,"I understand your concerns, and have refreshed my memory a bit on support for vendor-specific Flyway migrations (yes, I contributed that quite some while ago :slightly_smiling_face:) and I believe your comment aims at this usage of `DatabaseDriver`:"",unknown,github_issue,spring-projects/spring-boot,43812,Add support for detecting AWS Advanced JDBC Wrapper to DatabaseDriver,https://github.com/spring-projects/spring-boot/pull/43812",database_exception,24849
24850,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:32.442363,""This indeed doesn't play nice with wrapper drivers but such use cases could be updated to rely on database product name instead. I can contribute that if you agree with that direction.",database_exception,24850
24852,UNKNOWN,database_exception,3,True,"I can see that such approach is already used in `PlatformPlaceholderDatabaseDriverResolver`:"",unknown,github_issue,spring-projects/spring-boot,43812,Add support for detecting AWS Advanced JDBC Wrapper to DatabaseDriver,https://github.com/spring-projects/spring-boot/pull/43812",database_exception,24852
24853,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:32.442654,""Thanks, @vpavic. After experimenting a bit with the Testcontainers JDBC driver, I learned that it isn't affected as it delegates the metadata request to the underlying driver. Having learned that, I tried the same with the AWS wrapper and it behaves the same way so the problem that I had anticipated does not occur."",unknown,github_issue,spring-projects/spring-boot,43812,Add support for detecting AWS Advanced JDBC Wrapper to DatabaseDriver,https://github.com/spring-projects/spring-boot/pull/43812",database_exception,24853
24854,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:32.442664,- Code that uses `DatabaseMetaData` will continue to work as the wrapper Driver delegates the metadata request to the underlying driver,unknown,github_issue,spring-projects/spring-boot,43812,Add support for detecting AWS Advanced JDBC Wrapper to DatabaseDriver,https://github.com/spring-projects/spring-boot/pull/43812",database_exception,24854
24920,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:56.571614,""that we prefer to use. However, if the upgrade is more involved (such as requiring"",unknown,github_issue,spring-projects/spring-boot,43787,POSTGRESQL_USERNAME and POSTGRESQL_DATABASE are ignored when using the Bitnami PostgreSQL image with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43787",database_exception,24920
24921,UNKNOWN,database_exception,3,True,"2025-07-25T00:50:57.533891,Just wondering if that was intentional (it appears to as that has been the case since day 1 I think) or should be revised. Auto datasource configuration without `spring-jdbc` can be useful if you want to use messaging features like Oracle AQJMS or Postgres listeners but require no other JDBC data access.,unknown,github_issue,spring-projects/spring-boot,43786,Support auto-configuration of a DataSource without spring-jdbc on the classpath,https://github.com/spring-projects/spring-boot/issues/43786",database_exception,24921
24930,INFO,database_exception,3,True,"2025-07-25T00:51:05.709857,""Closing due to lack of requested feedback. If you would like us to look at this issue, please provide the requested information and we will re-open the issue."",unknown,github_issue,spring-projects/spring-boot,43781,RestClient Gson usage,https://github.com/spring-projects/spring-boot/issues/43781",database_exception,24930
24945,UNKNOWN,database_exception,3,True,"2025-07-25T00:51:14.147414,""that we prefer to use. However, if the upgrade is more involved (such as requiring"",unknown,github_issue,spring-projects/spring-boot,43771,Add support for ALLOW_EMPTY_PASSWORD when using bitnami/postgresql with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43771",database_exception,24945
24946,UNKNOWN,database_exception,3,True,"2025-07-25T00:51:15.568107,1. Correcting the environment variable names for the Postgres username and password. This is a bug that affects Spring Boot 3.3.x and later.,unknown,github_issue,spring-projects/spring-boot,43771,Add support for ALLOW_EMPTY_PASSWORD when using bitnami/postgresql with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43771",database_exception,24946
24948,UNKNOWN,database_exception,3,True,"4. Changing how the MariaDB and MySQL support handles the `ALLOW_EMPTY_PASSWORD` environment variable. It's debatable that this is needed as checking for the presence of `ALLOW_EMPTY_PASSWORD` is a reasonable approximation. If we want to tighten things up, we could do so as a task in 3.3.x and later.",database_exception,24948
24950,UNKNOWN,database_exception,3,True,"Can you please split your PR up into four new PRs, one for each of the above? If you'd prefer to avoid that overhead, please let us know and we can open issues and take care of things. Either way, thanks again for this PR and for bringing the need for some changes to our attention."",unknown,github_issue,spring-projects/spring-boot,43771,Add support for ALLOW_EMPTY_PASSWORD when using bitnami/postgresql with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43771",database_exception,24950
24953,UNKNOWN,database_exception,3,True,"2025-07-25T00:51:15.568998,""Please note that Bitnami treats `1`, `true`, and `yes` as true value, refer to [their impl](https://github.com/search?q=repo%3Abitnami%2Fcontainers%20path%3Alibvalidations.sh%20is_boolean_yes&type=code), so we are not break anything."",unknown,github_issue,spring-projects/spring-boot,43771,Add support for ALLOW_EMPTY_PASSWORD when using bitnami/postgresql with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43771",database_exception,24953
24955,UNKNOWN,database_exception,3,True,"2025-07-25T00:51:15.569287,""That said, I'd prefer that we just consistently look for `ALLOW_EMPTY_PASSWORD` being set to any value and allow Bitnami to do the actual checking. That isolates Boot from any changes to what Bitnami supports and/or documents in the future. This isolation is important as Boot doesn't control the version of any Bitnami container that's used so we don't control when a user may try to use a container with different rules for the value of `ALLOW_EMPTY_PASSWORD`."",unknown,github_issue,spring-projects/spring-boot,43771,Add support for ALLOW_EMPTY_PASSWORD when using bitnami/postgresql with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43771",database_exception,24955
24957,UNKNOWN,database_exception,3,True,"2025-07-25T00:51:15.569782,""> That said, I'd prefer that we just consistently look for `ALLOW_EMPTY_PASSWORD` being set to any value and allow Bitnami to do the actual checking. That isolates Boot from any changes to what Bitnami supports and/or documents in the future. This isolation is important as Boot doesn't control the version of any Bitnami container that's used so we don't control when a user may try to use a container with different rules for the value of `ALLOW_EMPTY_PASSWORD`."",unknown,github_issue,spring-projects/spring-boot,43771,Add support for ALLOW_EMPTY_PASSWORD when using bitnami/postgresql with Docker Compose,https://github.com/spring-projects/spring-boot/pull/43771",database_exception,24957
24983,UNKNOWN,database_exception,3,True,import org.testcontainers.containers.MongoDBContainer;,database_exception,24983
24988,UNKNOWN,database_exception,3,True,"static MongoDBContainer mongoDBContainer = new MongoDBContainer(""""mongo:latest"""");",database_exception,24988
24990,INFO,database_exception,3,True,System.out.println(mongoDBContainer.getContainerInfo().getState());,database_exception,24990
25021,UNKNOWN,database_exception,3,True,"2025-07-25T00:52:10.648594,""Kafka Streams uses RocksDB to persist data into the state store, which requires system libraries for C/C++. `libstdc++6` and `libgcc-s1` [are not provided](https://github.com/paketo-buildpacks/jammy-tiny-stack/blob/main/stack/stack.toml) by `builder-jammy-java-tiny`, which is the new default from Spring Boot 3.4, so any kafka streams application will crash at runtime when trying to access the state store for the first time."",unknown,github_issue,spring-projects/spring-boot,43716,Document that system libraries are a reason to customize the builder and switch away from builder-jammy-java-tiny,https://github.com/spring-projects/spring-boot/issues/43716",database_exception,25021
25052,UNKNOWN,database_exception,3,True,"2025-07-25T00:52:22.918932,I also wonder about renaming `matchIfMissing`. Something like `enabledByDefault` and `disabledByDefault` instead? Does that make the attribute's purpose more clear?,unknown,github_issue,spring-projects/spring-boot,43704,Introduce dedicated annotation to deal with boolean property conditions,https://github.com/spring-projects/spring-boot/issues/43704",database_exception,25052
